Dates,AAPL UW Equity,ADBE UW Equity,ADI UW Equity,ADP UW Equity,ADSK UW Equity,AEP UW Equity,ALGN UW Equity,AMAT UW Equity,AMD UW Equity,AMGN UW Equity,AMZN UW Equity,ANSS UW Equity,ASML UW Equity,ATVI UW Equity,AVGO UW Equity,BIDU UW Equity,BIIB UW Equity,BKNG UW Equity,CDNS UW Equity,CDW UW Equity,CERN UW Equity,CHKP UW Equity,CHTR UW Equity,CMCSA UW Equity,COST UW Equity,CPRT UW Equity,CRWD UW Equity,CSCO UW Equity,CSX UW Equity,CTAS UW Equity,CTSH UW Equity,DLTR UW Equity,DOCU UW Equity,DXCM UW Equity,EA UW Equity,EBAY UW Equity,EXC UW Equity,FAST UW Equity,FB UW Equity,FISV UW Equity,FOX UW Equity,FOXA UW Equity,GILD UW Equity,GOOG UW Equity,GOOGL UW Equity,HON UW Equity,IDXX UW Equity,ILMN UW Equity,INCY UW Equity,INTC UW Equity,INTU UW Equity,ISRG UW Equity,JD UW Equity,KDP UW Equity,KHC UW Equity,KLAC UW Equity,LRCX UW Equity,LULU UW Equity,MAR UW Equity,MCHP UW Equity,MDLZ UW Equity,MELI UW Equity,MNST UW Equity,MRNA UW Equity,MRVL UW Equity,MSFT UW Equity,MTCH UW Equity,MU UW Equity,NFLX UW Equity,NTES UW Equity,NVDA UW Equity,NXPI UW Equity,OKTA UW Equity,ORLY UW Equity,PAYX UW Equity,PCAR UW Equity,PDD UW Equity,PEP UW Equity,PTON UW Equity,PYPL UW Equity,QCOM UW Equity,REGN UW Equity,ROST UW Equity,SBUX UW Equity,SGEN UW Equity,SIRI UW Equity,SNPS UW Equity,SPLK UW Equity,SWKS UW Equity,TCOM UW Equity,TEAM UW Equity,TMUS UW Equity,TSLA UW Equity,TXN UW Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,WBA UW Equity,WDAY UW Equity,XEL UW Equity,XLNX UW Equity,ZM UW Equity
10/4/21 10:00,139.85,562.34,165.63,200.45,278.2,82.15,647.42,124.89,100.75,213.37,3210.12,337.23,715.2,77.55,479.19,145.8,281.4,2439.51,147.91,184.35,70.36,114.24,744.28,56.75,442.01,138.15,237.67,54.4,30.65,383.12,74.8,97.86,244.79,535.34,143.91,69.17,47.97,51.63,329.55,107.3,37.78,40.92,68.69,2652.98,2649.25,215.57,608.28,385.34,66.93,53.89,526.17,983.97,69,33.1,37.13,328.58,554.16,398.29,155.51,147.78,58.27,1597.37,89.1,322.83,58.05,283.09,152.31,71.06,599.57,81.95,199.35,190.05,227.8,600.24,114.73,79.24,84.63,151.1,82.69,253.9,126.91,565.28,111.26,112.13,173.22,6.115,290.66,139.29,161.61,30.37,381.67,126.78,794.46,190.84,199.59,204.9,179.69,46.84,248.38,62.92,149.15,256.72
10/4/21 10:30,139.11,558.42,164.96,200.05,276.64,82.09,644.05,124.2,100.63,212.19,3198.14,334.62,710.43,77.26,476.54,145.91,280.91,2439.43,146.67,183.55,69.89,113.7,740.35,56.86,437.69,137.02,236.51,54.09,30.46,384.07,74.42,98,242.81,531.37,142.74,68.91,47.77,51.24,328.11,107.16,38.2,41.36,68.32,2633.13,2629.01,214.19,601.515,381.36,66.94,53.87,523.42,977.13,69.07,32.72,37.08,326.44,552.47,395.98,155.06,146.96,57.99,1592.85,88.38,320.7,57.5,281.22,152.13,70.88,598.36,81.77,198.55,189.24,226.33,597.49,114.86,78.98,84.82,150.14,81.52,252.88,126.57,562.21,110.66,111.48,172.2,6.115,289.37,139.49,160.85,30.54,378.85,125.97,792.35,190.34,198.11,204.5,178.73,46.76,248.87,62.66,148.15,255.45
10/4/21 11:00,139.06,559.07,164.93,200.06,275.45,82.28,648.41,124.06,100.73,211.73,3192.82,334.64,711.85,77.41,475.32,145.41,280.5,2450.48,147.15,184.45,69.83,113.66,743.3,56.78,438.37,137.36,238.76,54.14,30.39,384.81,74.35,98.56,244.46,528.1,142.98,69.01,47.9,51.39,327.4,107.49,37.82,40.96,68.24,2635.5,2633.26,213.805,603.72,384.88,67.21,53.98,524.05,980,68.77,32.56,37.25,327.2,551.37,397.45,154.69,146.49,57.93,1596.47,88.25,321.7,57.39,282.52,151.33,70.69,600.57,81.38,198.98,188.68,226.825,597.79,115.11,78.82,84.45,150.01,82.65,252.21,126.98,565.37,110.98,111.45,173,6.115,288.65,139.81,160.9,30.26,380.53,126.07,788.84,190.41,198.09,205.31,179.14,46.74,248.11,63.04,149.01,256.58
10/4/21 11:30,139.235,556.55,164.99,200.14,272.82,82.28,640.63,124.63,100.55,211.46,3208.18,331.57,713.75,77.35,475.4,144.95,279.94,2447.22,146.29,184.37,69.86,113.5,742.08,56.865,438.15,137.35,237.2,54.21,30.42,384.9,74.18,98.38,244.05,523.41,143.06,69.06,47.98,51.39,327.41,107.68,38.02,41.21,68.05,2644.73,2648.78,214.49,598.88,384.15,67.19,53.96,521.56,967.19,68.62,32.58,37.21,329.14,551.72,397.16,155.35,146.59,57.845,1597.36,88.58,322.14,57.15,282.25,150.66,70.61,600.15,81.26,197.99,189.52,225.08,599.01,115.04,79.02,84.06,150.08,82.65,252.74,126.98,563.705,111.16,111.57,172.545,6.125,287.41,138.02,161.13,30.165,377.34,125.83,787.38,190.3,197.48,205.19,178.7,46.82,247.03,63.035,148.68,254.74
10/4/21 12:00,138.54,554.86,164.96,199.92,272.43,82.36,639.33,124.56,100.46,211.15,3188.27,332.41,711.33,77.19,474.83,145.97,279.84,2446.45,146.35,183.74,70.16,113.53,740.15,56.55,437.39,137.42,236.93,54.21,30.44,383.4,74.28,97.93,244.46,525.54,142.8,68.8,47.98,51.45,324.08,107.42,38.03,41.22,68.07,2636.86,2639.25,213.65,601.55,382.33,66.92,53.94,520.72,967.57,69.09,32.54,37.06,330.11,552.39,395.36,155.56,146.9,57.765,1598.18,88.21,318.18,57.21,281.37,151.45,70.84,597.14,81.6,198.09,189.19,225.26,599.29,114.86,78.91,84.31,149.7,82.69,252.67,126.76,560,110.62,111.37,173.03,6.105,288.12,139.13,161.07,30.435,378.83,125.07,783.69,190.01,197.64,205.43,178.64,46.61,247.87,63.2,148.43,255.16
10/4/21 12:30,138.52,553.8,164.75,199.9,272.46,82.36,641.39,124.65,100.09,211.16,3190,332.695,711.6,77.28,474.51,146.59,279.375,2441.01,146.41,183.35,70.11,113.58,740.7,56.7,437.63,137,236.65,54.18,30.45,383.89,74.18,98.35,243.45,523.75,143.19,68.74,47.98,51.32,324.92,107.45,38.17,41.37,67.98,2637.06,2639.85,213.53,602.905,379.64,66.63,53.88,520.29,967.18,69.18,32.64,37.05,329.51,551.72,395.63,155.67,146.34,57.85,1589.76,88.45,322.04,57.22,280.9,150.7,70.78,597.38,81.74,196.82,189.04,224.53,601.61,114.93,79.03,84.49,150.12,82.17,252.6,126.38,560.46,110.8,111.39,173.63,6.095,288.62,138.85,160.51,30.54,378.51,124.9,779.44,189.61,197.59,204.88,178.25,46.61,247.56,63.22,147.78,254.66
10/4/21 13:00,138.545,553.33,164.55,199.64,271.92,82.51,639.86,124.71,100.045,210.89,3187,333.02,711.87,77.43,473.58,146.98,278,2432.34,146.43,183.43,69.92,113.79,741.56,56.7,438.25,137.09,236.73,54.1,30.57,384.18,74.04,98.79,243.43,525.41,143.3,68.84,48.04,51.26,323.72,107.5,38.13,41.34,67.9,2643.84,2643.23,213.27,606.19,379.36,66.5,53.68,520.37,970.44,69.31,32.49,36.94,329.18,550,395.62,155.52,146.28,57.805,1592.75,88.31,325.37,57.25,280.91,151.15,70.64,596.59,81.54,196.74,188.22,224.66,602.24,114.71,78.81,84.65,150.08,81.86,252.88,126.13,560.79,110.72,111.26,173.2,6.11,288.21,139.2,159.96,30.54,381.43,124.92,781.46,189.32,197.57,205.05,178.64,46.53,247.72,63.355,148.12,254.54
10/4/21 13:30,138.55,553.12,164.59,199.74,272.05,82.495,640.52,124.99,99.97,211.08,3184,332.42,712.07,77.08,474.57,147.325,278.32,2390,146.38,183.02,69.84,113.39,740.15,56.78,438.54,137.05,237.57,54.04,30.6,384.87,74.09,98.47,243.15,524.37,143.1,68.71,48.04,51.23,323.15,107.45,38.2,41.41,67.88,2655.67,2654.91,213.7,605.95,378.84,66.45,53.66,520.69,966.89,69.305,32.49,36.905,329.46,550.62,394.65,155.82,146.61,57.81,1596.42,88.21,326.7,57.31,281.08,151.39,70.57,596.42,81.83,196.35,188.57,224.43,601.255,114.5,78.7,85.21,150.15,81.56,253.52,126.2,561.51,110.79,111.14,173.33,6.115,288.13,139.53,159.79,30.595,383.57,124.85,782.43,189.63,197.72,204.51,178.28,46.575,248.24,63.385,148.12,254.95
10/4/21 14:00,138.75,556.69,164.28,200.1,272.8,82.76,641.76,124.73,100.05,211.88,3192,334.12,713.19,77.22,474.83,147.39,278.93,2410.51,147.16,183.04,69.98,113.61,739.89,56.7,439.38,136.73,237.67,54.08,30.6,385.27,74.09,98.63,244.7,526.31,143.54,68.67,48.19,51.22,323.565,107.61,38.28,41.505,67.74,2660.4,2663.12,213.71,610.63,380.93,66.47,53.55,522.29,971.62,69.32,32.52,36.93,329.17,550.74,393.75,155.66,146.55,57.915,1590.81,88.42,325.8,57.35,282.06,152.07,70.48,598.95,82,196.6,188.565,225.65,600,114.53,78.53,85.33,150.34,82.42,254.42,126.24,561.03,110.46,111.19,174.49,6.125,289.03,140.08,159.99,30.64,385.31,125.08,782.3,190.08,197.98,204.945,178.38,46.67,249.18,63.57,148.34,257.06
10/4/21 14:30,138.95,558.48,164.32,199.78,273.85,82.69,641.16,125.13,100.25,211.78,3196.86,335.04,714.99,77.29,476.27,147.63,280.18,2415.25,147.45,182.78,70,113.86,740.33,56.74,440.01,136.7,238,54.19,30.555,386.51,74.12,98.33,245.29,527.2,143.65,68.76,48.165,51.3,324.64,107.72,38.28,41.57,67.54,2666.2,2664.83,214.115,610.64,381.22,66.225,53.52,524.67,973.47,69.54,32.57,36.9,329.69,551.35,393.06,155.38,146.9,57.985,1594,88.53,325.48,57.51,282.68,153,70.55,602.83,82.45,197.32,188.67,225.98,600.44,114.61,78.72,85.33,150.2,82.47,254.78,126.45,558.4,110.53,111.29,173.87,6.125,289.62,140.64,160.43,30.755,384.56,125.56,783.39,190.28,198.25,205.14,178.7,46.68,250.16,63.6,148.52,258.025
10/4/21 15:00,138.58,556.4,163.99,199.57,271.77,82.88,639.3,125,99.94,211.64,3177.79,333.905,714.26,77.2,474.84,146.4,279.53,2410.36,147.23,182.55,70.04,113.515,739.29,56.75,439.52,136.29,236.57,54.065,30.61,386.1,74.03,98.43,244.5,524.99,143.03,68.44,48.225,51.35,323.58,107.78,38.28,41.585,67.43,2660.7,2659.22,214.25,610.61,379.42,66.32,53.39,522.82,966.72,69.26,32.51,36.965,329.42,549.61,392.17,155.2,146.35,58.07,1589.98,88.46,322.79,57.31,282,152.45,70.43,600.7,82.02,195.9,188.43,225.23,600,114.75,78.84,84.65,150.23,81.7,253.72,126.03,555.5,110.32,111.19,173.39,6.115,288.7,139.67,159.91,30.42,382.31,125.57,781.2,189.72,198.43,204.7,177.59,46.67,249.24,63.78,147.99,255.92
10/4/21 15:30,139.14,558.58,164.26,200.1,272.93,83.05,640.4,125.2,100.34,211.44,3189.78,334.99,712.84,77.2,475.95,146.39,281.17,2412,148.1,182.65,70.19,113.63,740.96,56.78,440.14,136.58,238.88,54.23,30.51,388.34,74.34,98.37,246.57,526.43,143.18,68.47,48.35,51.3,326.32,108.29,38.26,41.49,67.58,2675.3,2673.19,214.21,614.19,379.88,66.36,53.47,525.35,970.96,69.41,32.71,36.89,329.07,550.14,392.57,155.14,146.63,58.05,1587.91,88.5,325.84,57.59,283.11,152.65,70.62,603.63,82.14,197.32,188.95,224.96,598.28,115.01,78.77,85.08,150.2,82.35,255.02,126.68,555.03,110.25,111.53,173.18,6.12,289.25,140.28,159.69,30.33,382.71,125.46,781.53,190.49,198.65,205.35,177.46,46.69,249.68,63.9,148.02,259.7
10/5/21 9:30,139.85,563.29,164.33,200.86,275.6,83.07,645.35,126.28,101.07,211.77,3229.94,337.65,728.75,77.16,477.24,148.8,279.81,2416.37,148.79,182.52,70.31,113.08,744.66,56.92,444,136.91,242.86,54.38,31.01,392.06,74.1,98.86,255.35,534.32,144.11,69.33,48.6,51.09,330.74,108.66,38.66,41.81,67.4,2699.16,2699.59,214.37,618.7,386.73,66.36,53.56,528.37,327.99,71.46,33.23,37.12,329.14,552.91,400.895,153.71,147.33,58.46,1586.67,88.73,332,59.14,285.86,153.64,69.81,622.85,83.15,201.35,188.97,226.49,597.14,114.53,79.28,87.22,150.44,82.99,256.52,125.85,553.47,109.91,110.59,176.37,6.2,289.47,142.02,159.47,30.76,387.83,124.85,795.5,191.77,199.28,205.65,178.45,46.76,251.565,63.87,149.16,261.79
10/5/21 10:00,139.9,564.81,165.37,202.93,277.05,83.22,649.37,127.67,101.44,213.14,3244,337.83,733.36,77.19,481.23,149.26,279.01,2419.52,150.07,183.73,70.61,114.14,748.26,57.25,446.01,138.35,241.61,54.81,31.365,392.81,74.62,98.85,254.91,534.38,144.42,70.18,48.76,51.56,329.8,109.1,38.81,42.11,67.94,2713.34,2712.02,216.52,616.85,391.32,66.18,53.87,530.39,331.55,71.42,33.37,37.16,332.12,559,402.16,155.4,148.01,58.7,1590.37,89.26,333.37,59.29,286.87,153.89,70.37,623.27,83.32,202.1,191.495,225.95,602.32,115.91,80.87,87.42,150.67,83.19,257.75,126.49,557.995,109.92,111.11,174.95,6.195,292.53,141.29,159.5,31.11,387.655,125.73,788.98,193.75,200.62,207.46,179.07,47.09,251.94,63.95,150.07,258.87
10/5/21 10:30,140.55,566.55,166.04,203.07,278.08,83.03,655.06,128.63,101.92,212.755,3250.42,339.65,739.11,77,484.14,149.12,280.11,2428,150.82,185.1,70.66,114.11,745.86,57.075,446.45,138.54,243.45,54.85,31.39,393.58,74.63,98.66,255.78,538.83,144.11,70.24,48.58,51.57,332.48,108.85,38.68,41.96,67.71,2721.05,2718.68,216.15,620.76,391.95,66.09,53.87,532.2,332.47,71.565,33.46,36.98,333.23,562.7,403.78,155.83,148.81,58.76,1595.71,89.47,332.44,59.645,287.895,154.02,70.77,628.55,83.15,204.32,192.61,227.94,604.19,115.89,81.51,88.16,150.89,83.68,259.24,127.16,556,110.06,111.15,174.37,6.185,293.83,141.63,160.5,31.07,386.74,125.34,791.3,194.43,201.28,207.69,178.58,46.97,252.47,63.7,151.2,260.27
10/5/21 11:00,141.09,567.75,165.75,203.5,277.49,83.02,655.22,128.51,101.89,213.35,3249.82,340.3,738.96,77.105,485.11,148.75,279.59,2436.67,150.62,184.45,70.74,114.44,747.29,57.07,448.17,138.95,244.28,54.95,31.38,393.73,74.71,98.81,254.94,539.01,143.78,70.39,48.42,51.75,331.6,109.01,38.51,41.77,67.985,2718.34,2719.14,216.4,621.34,395.06,65.575,53.92,533.53,333.37,71.465,33.63,37.11,333.08,560.41,404.28,154.94,148.63,58.99,1593.68,89.75,334.39,59.48,288.24,153.58,70.68,630.98,83.29,203.99,191.91,227.15,607.4,116.22,81.55,87.92,151.97,83.23,259.2,127.5,557.945,110.08,111.2,173.23,6.175,294.24,141.69,161,31.04,388.89,125.45,786.25,194.66,202.01,207.66,178.81,47.015,252.09,63.67,151.45,259.26
10/5/21 11:30,141.54,567.38,166.03,203.86,276.895,83.035,651.82,128.57,102.32,213.12,3251,341.22,736,77,486.16,148.94,280.19,2439.99,150.48,183.98,70.44,113.75,749.65,57.13,448.28,139.1,243.29,54.91,31.43,393.36,74.71,99,254.74,538.24,143.69,70.35,48.33,51.84,332.8,108.81,38.47,41.74,67.74,2721.6,2724.62,216.21,619.25,393.2,65.9,54.065,534.15,333.11,71.62,33.72,37.1,333.12,559.92,402.53,155.08,148.92,59.04,1593.73,90.01,330.02,59.67,289.2,153.54,70.75,630.75,83.18,204.72,192.08,226.66,605.73,116.16,81.68,88.56,152.24,82.2,258.68,127.56,556.405,109.9,111.09,172.5,6.175,294.21,141.39,160.93,31.065,387.55,125.59,781.35,194.52,202.12,207.83,178.32,46.89,251.94,63.65,152.06,259.1
10/5/21 12:00,141.79,569.09,165.94,203.99,276.39,83.01,650.18,128.53,102.5,213.16,3254.03,342.22,740.1,77.04,487.4,149.28,280.56,2435.54,150.39,184.43,70.32,113.63,749.01,57.04,447.77,138.87,244.14,54.82,31.505,392.93,74.57,97.73,255.21,542.39,143.32,70.39,48.14,51.66,334.12,108.35,38.44,41.74,67.69,2733.18,2731.97,215.88,621.63,392.77,65.66,54.04,534.84,333.6,71.49,33.73,36.98,333.51,559.54,404.05,154.97,148.79,58.97,1587.1,89.8,332.84,59.74,289.54,153.2,70.74,629.65,83.69,205.27,192.78,226.85,606.12,116.59,81.21,88.22,152.02,82.6,261.69,127.88,556.48,109.405,111.07,172.82,6.18,294.52,141.49,161.45,30.965,390.26,125.82,781.56,194.26,201.86,207.92,178.02,46.73,251.82,63.85,152.77,258.32
10/5/21 12:30,141.95,569.17,166.32,203.98,276.67,82.88,652.13,128.8,102.72,213.18,3250.35,342.4,741.45,77.09,488.7,149.49,281.58,2440.34,150.57,184.79,70.12,113.52,748.37,57,446.41,138.97,244.33,54.83,31.48,392.51,74.63,97.45,255.08,540.41,143.91,70.49,48,51.76,332.81,108.16,38.57,41.91,67.63,2740.92,2740.02,216.32,619.3,393.12,65.64,54.11,534.49,332.75,71.35,33.605,37,334.05,559.65,402.64,155.48,149.06,58.9,1580.21,89.78,333.5,59.9,289.82,153.45,70.96,631.08,83.4,206.13,193.33,227.67,607.1,116.45,81.39,88.02,151.555,82.11,262.33,128.22,554.35,109.42,111.13,172.81,6.16,294.71,141.51,161.64,31.055,390.68,125.95,777.64,194.87,201.58,207.45,177.91,46.785,251.84,63.57,153,259.46
10/5/21 13:00,141.76,567.82,166.38,204.19,276.58,82.91,650.495,128.6,102.63,213.5,3248.33,342.69,739.81,77.1,489.22,149.64,281.06,2448.2,150.57,184.77,70.12,113.67,747.42,57.05,447.08,139.31,244.89,54.9,31.49,393.65,74.83,97.58,255.35,541.56,144.06,70.41,48.25,51.84,333.11,108.16,38.63,41.945,67.75,2738.01,2735.84,216.42,619.39,391.78,66,54.27,534.32,333,71.415,33.555,37.04,333.79,559.41,401.5,155.34,149.16,58.95,1585.44,89.745,329.62,59.99,289.79,153.87,71.01,633.13,83.73,205.73,193.35,227.79,608.69,116.79,81.4,88.01,151.57,82.36,261.67,128.31,552.61,109.13,111.11,173.3,6.175,294.22,141.87,161.73,31.205,391.38,125.91,776.47,194.86,201.83,207.74,177.76,46.9,252.12,63.6,153,258.7
10/5/21 13:30,141.99,569.01,166.38,204.35,277.39,82.98,652.65,128.19,102.48,213.65,3254,343.23,737.59,77.14,489.47,150,280.44,2489.53,150.73,185.45,70.13,114.08,748.52,57.06,447.51,139.28,245.02,54.925,31.52,393.96,74.83,98,256.13,543.17,144.21,70.51,48.28,51.835,332.91,108.25,38.7,42.03,67.79,2741.85,2739.39,216.66,620.6,391.26,66.03,54.24,534.95,333.83,71.58,33.7,37.08,332.98,559.06,402.17,156,149,59,1543.83,89.87,330.91,59.87,290.16,154.3,70.95,636.95,83.75,205.84,193.32,229.06,608.67,116.98,81.64,88.4,151.81,82.92,261.97,128.365,552.93,109.11,111.07,174.2,6.185,294.6,142.05,161.85,31.245,390.83,126.04,780.63,194.82,202.25,207.92,177.71,46.99,252.49,63.63,152.68,259.06
10/5/21 14:00,142.045,569.27,166.25,204.16,277.42,82.92,650.865,128.1,102.48,213.76,3255.82,343.41,737.38,77.17,489.25,150.13,279.8,2490.52,150.76,184.93,70.11,113.95,749.91,57.025,447.66,139.52,245.97,54.91,31.63,393.63,74.7,97.9,256.6,543.43,144.17,70.44,48.225,51.91,333.21,108.33,38.72,42.02,67.92,2741.43,2739.98,216.87,620.04,390.29,66.15,54.16,535.19,334.88,71.8,33.64,37.105,331.8,558.44,400.75,155.93,148.55,58.965,1555.17,89.81,332.93,59.765,289.67,154.38,70.69,636.63,83.81,206.03,192.74,229.06,608.67,117.01,81.91,88.58,151.63,82.71,261.85,128.5,557.84,108.75,111.05,174.39,6.185,294.46,141.89,161.89,31.305,391.54,126.02,782.77,194.65,202.15,207.2,177.88,47.1,252.52,63.54,152.57,259.14
10/5/21 14:30,141.99,569.29,166.4,204.45,277.53,82.82,649.6,128.46,102.5,213.54,3248.5,343.55,736.21,77.14,489.36,150.21,281.14,2489.42,150.7,185.23,70.07,114.04,749.62,57.02,447.74,139.38,244.95,54.86,31.615,393.12,74.72,97.88,256.19,544.54,144.19,70.21,48.26,51.84,333.08,108.29,38.75,42.03,68,2738.65,2736.41,216.78,619.97,390.33,65.55,54.17,536.3,332.81,71.72,33.605,37.065,331.445,557.92,400.18,155.88,148.59,58.86,1547.74,89.68,335.62,59.78,289.81,154.62,70.7,638.65,83.56,205.9,192.4,228.86,610,116.98,81.72,88.36,151.41,82.81,261.68,128.37,557.33,108.63,111.02,174.36,6.185,294.84,142.2,161.13,31.38,391.45,125.96,782.88,194.92,202.37,207.14,178.24,47.02,252.63,63.3,152.66,258.5
10/5/21 15:00,141.63,567.93,165.87,204.36,276.9,82.86,645.71,128.59,102.14,212.08,3237.22,342.01,734.47,76.76,488.05,149.82,281.16,2488,150.53,184.98,70.02,113.81,750.19,56.97,447.27,139.22,244.72,54.79,31.57,391.84,74.61,97.7,256.11,542.84,143.67,70.28,48.25,51.79,334.13,108.07,38.79,42.08,67.67,2732.7,2729.82,216.57,618.37,389.22,65.33,54.08,535.59,330.66,71.615,33.45,37.08,331.34,557.52,399.16,156.1,148.22,58.85,1542,89.53,332.62,59.61,289.34,154.69,70.69,637.54,83.46,205.23,192.08,228.42,611.34,116.94,81.96,87.97,151.36,82.81,261.17,128.05,555,109.3,111.09,173.02,6.19,294.01,142.17,160.47,31.36,390.42,125.55,782.49,194.34,202.12,207,177.59,47.1,252.06,63.29,152.07,257.79
10/5/21 15:30,141.11,566.7,165.37,203.84,275.98,83.02,648.58,128.07,101.81,211.86,3221,341.36,732.87,76.8,485.42,149.8,282.62,2492.81,150.21,184.13,69.94,113.69,747.79,56.79,446.25,138.59,244.92,54.69,31.43,389.55,74.43,97.17,256.2,540.39,144.09,69.97,48.34,51.7,332.97,108.02,38.63,41.9,67.4,2723.54,2720.46,215.72,614.8,387.98,65.71,53.95,533.35,330.39,71.62,33.43,37.07,331.23,555.9,397.12,155.44,148.01,58.83,1552.04,89.55,332.11,59.39,288.76,154.5,70.5,634.81,83.18,204.51,191.63,227.83,607.62,116.83,81.81,87.42,151.09,82.56,260.15,127.53,550.9,108.32,110.85,172.89,6.18,293.35,142.59,160.34,31.43,389.94,125.4,780.59,193.88,201.63,206.63,177.01,47.09,252.08,63.3,151.77,257.12
10/6/21 9:30,139.06,562.03,163.68,202.79,273.48,82.69,643.54,126.61,101.13,210.62,3213.31,337.84,724.37,76.92,482,147.84,283.01,2485.76,148.25,173.08,69.42,113.62,744.28,56.29,443.6,136.98,247.15,53.48,31.42,389.82,73.57,96.58,258.22,536.77,135.64,69.92,47.99,51.19,327.35,106.59,38.13,41.35,67.18,2708.89,2709.89,213.76,611,382.45,65.63,53.33,529.74,328.99,70.65,33.42,36.79,326.97,549.91,395.6,152.74,146.48,58.72,1549.47,88.95,315.67,59.33,286.86,153.825,69.6,629.29,84.44,203.23,190.16,230.18,606.97,117,80.9,88.04,151.11,81.37,259.07,126.81,545.265,106.57,109.64,172.04,6.12,290.14,142.86,158.33,30.95,390.32,123.71,776.29,192.61,200.59,206.03,179.01,46.73,250.01,63.09,150.34,251.79
10/6/21 10:00,140.03,567.55,164.98,204.68,276.49,82.94,646.96,127.43,101.69,211.14,3242,339.9,730.48,77.66,485.2,149.52,282.44,2483.42,149.28,175,69.53,114,742.27,56.56,445.68,135.93,249.18,53.68,31.61,388.54,73.8,96.94,262.48,538.93,135.46,71,48.05,51.07,332.13,107.37,38.23,41.41,67.65,2735.57,2737.89,214.8,610.39,388.6,65.34,53.585,534.86,331.98,71.92,33.58,36.79,328.29,551.47,397.3,152.39,147.85,58.98,1547.21,89.52,320.25,60.02,288.97,154.55,70.05,635.93,86.45,204.95,190.75,232.49,605.2,117.56,80.87,89.79,152.58,82.24,261.56,127.08,549.84,106.12,110.6,170.36,6.155,292.37,144.25,159.69,30.965,397.17,124.39,781.39,193.95,202.4,207.42,180.67,46.71,251.95,63.36,151.45,254.71
10/6/21 10:30,140.3,569.7,164.57,204.19,277.38,83.17,647.81,127.61,101.64,211.16,3246.39,340.185,732.92,77.66,484.22,148.65,283.04,2480.79,149.52,174.62,69.62,113.5,740.84,56.45,445.05,135.94,250.07,53.63,31.65,388.51,73.47,96.36,262.05,540.25,135.19,71,48.06,50.93,331.77,107.18,38.06,41.35,67.54,2733.73,2733.67,214.11,612.07,389.94,65.35,53.45,535.61,332.9,71.93,33.45,36.8,328.4,554.67,398.56,152.91,147.48,59.12,1549.98,89.38,319.9,59.81,289.86,154.61,69.72,635.94,86.63,205.68,190.48,232.92,610.05,117.45,80.58,89.51,152.62,83.34,262.1,126.84,550.405,105.93,110.37,169.86,6.125,293.55,144.84,159.06,31.07,394.97,124.22,784.53,193.38,202.37,206.92,181.35,46.74,252.82,63.57,150.5,255.72
10/6/21 11:00,139.71,566.25,163.98,203.08,274.78,83.28,640.44,126.16,101.41,210.35,3233.22,337.4,726.8,77.56,481.26,148.51,282.52,2481.41,148.02,173.76,69.66,113.25,740.26,56.33,443.39,135.34,248.75,53.18,31.56,390.95,73.18,96.37,261.225,538.64,135.46,70.82,48.06,50.85,331.1,106.89,38.14,41.36,67.32,2728.43,2727.27,213.35,605.67,389.07,65.18,53.18,531.82,331.46,71.84,33.41,36.8,325.12,548.56,396.25,152.52,146.49,59.21,1546.17,89.11,320.57,59.76,288.85,154.34,69.12,633.6,86.99,204.28,189.3,231.79,606.77,116.54,80.57,89.17,152.45,83.62,261.06,126.19,549.08,105.44,110.16,169.31,6.125,290.23,144.01,158.15,30.95,394.13,124.12,780.13,192.1,201.65,206.18,181.61,46.59,251.93,63.5,149.91,253.47
10/6/21 11:30,140.39,567.88,165.08,203.73,275.98,83.15,643.25,127,102.625,210.59,3246.01,339.29,730.94,77.59,483.19,149.47,283.99,2476.13,148.7,174.83,69.61,113.5,739.96,56.19,445,135.86,250.02,53.345,31.85,389.9,73.325,96.8,264,539.38,135.8,71.01,48.04,51,332.5,107.13,38.275,41.505,67.225,2738.94,2734.21,214.65,602.6,389.33,65.26,53.44,534.79,330.6,72.29,33.45,36.84,327.03,552.64,398.84,154.16,147.75,59.23,1547.19,89.25,318.42,62.06,289.81,155.29,69.74,635.09,87.88,206.29,190.77,232.93,608.07,116.77,80.97,90.13,152.31,84.31,261.9,127.01,545.32,105.86,110.41,168.99,6.145,291.5,145.07,160.24,31.26,392.76,124.18,784.92,192.92,201.33,206.72,180.93,46.61,252.83,63.24,151.91,252.88
10/6/21 12:00,139.81,566.03,164.18,203.22,274.76,82.89,640.26,126.28,101.88,209.29,3238.79,338.81,728,77.47,480.97,148.36,285.35,2471.51,148.37,173.74,69.18,113.5,737.13,55.94,443.4,135.26,249.19,53.1,31.72,390.35,73.17,96.51,262.99,538.77,134.87,70.37,48,50.85,331.09,106.8,37.97,41.24,66.935,2730.63,2723.51,214.13,602.85,389.09,65.26,53.15,531.62,328.59,71.88,33.3,36.69,325.53,550.25,395.98,153.3,146.79,59.28,1543.11,89.02,315.28,61.71,288.87,154.25,69.36,632.3,87.67,204.76,189.56,232.23,606.73,116.58,80.69,89.45,152.15,84.61,260.65,126.32,544.68,105.14,110.01,168.33,6.115,292.42,144.9,159.63,31.19,393.98,123.51,777.43,191.865,201.2,205.79,180.29,46.29,252,63.18,151.44,252.69
